COD.MUN|MUNICIPI|DTE.|SECCIÓ|SUB.|MESA|COMPREN ELS ELECTORS|LOCALS EN QUE SE CELEBRA LA VOTACIÓ|DIRECCIÓ
08279|TERRASSA|04|025||A|A K|ESCOLA EL VALLES|CTRA MARTORELL NUM: 91,08224 TERRASSA
08279|TERRASSA|04|025||B|L Z|ESCOLA EL VALLES|CTRA MARTORELL NUM: 91,08224 TERRASSA
08279|TERRASSA|04|026||A|A K|ESCOLA FRANÇA|C FREDERIC SOLER NUM: 142,08224 TERRASSA
08279|TERRASSA|04|026||B|L Z|ESCOLA FRANÇA|C FREDERIC SOLER NUM: 142,08224 TERRASSA
08279|TERRASSA|05|001||A|A K|ESCOLA ENXANETA|C SOMETENT CASTELLA NUM: 169,08225 TERRASSA
08279|TERRASSA|05|001||B|L Z|ESCOLA ENXANETA|C SOMETENT CASTELLA NUM: 169,08225 TERRASSA
08279|TERRASSA|05|002||A|A K|ESCOLA PERE VIVER|C ARENYS DE MAR NUM: 2,08225 TERRASSA
08279|TERRASSA|05|002||B|L Z|ESCOLA PERE VIVER|C ARENYS DE MAR NUM: 2,08225 TERRASSA
08279|TERRASSA|05|003||A|A K|ESCOLA LA RODA|PARC PLA DE LA FONT DE L'APOTECARI NUM: 10,08226 TERRASSA
08279|TERRASSA|05|003||B|L Z|ESCOLA LA RODA|PARC PLA DE LA FONT DE L'APOTECARI NUM: 10,08226 TERRASSA
08279|TERRASSA|05|004||A|A K|ESCOLA LA RODA|PARC PLA DE LA FONT DE L'APOTECARI NUM: 10,08226 TERRASSA
08279|TERRASSA|05|004||B|L Z|ESCOLA LA RODA|PARC PLA DE LA FONT DE L'APOTECARI NUM: 10,08226 TERRASSA
08279|TERRASSA|05|005||U|A Z|ESCOLA LA RODA|PARC PLA DE LA FONT DE L'APOTECARI NUM: 10,08226 TERRASSA
08279|TERRASSA|05|006||A|A K|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|006||B|L Z|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|007||U|A Z|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|008||A|A K|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|008||B|L Z|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|009||A|A K|ESCOLA FRANÇA|C FREDERIC SOLER NUM: 142,08224 TERRASSA
08279|TERRASSA|05|009||B|L Z|ESCOLA FRANÇA|C FREDERIC SOLER NUM: 142,08224 TERRASSA
08279|TERRASSA|05|010||A|A K|CASAL CÍVIC CAN BOADA|C JOAN D'AUSTRIA NUM: 11,08225 TERRASSA
08279|TERRASSA|05|010||B|L Z|CASAL CÍVIC CAN BOADA|C JOAN D'AUSTRIA NUM: 11,08225 TERRASSA
08279|TERRASSA|05|011||A|A K|ESCOLA ABAT MARCET|AV ABAT MARCET NUM: 324,08225 TERRASSA
08279|TERRASSA|05|011||B|L Z|ESCOLA ABAT MARCET|AV ABAT MARCET NUM: 324,08225 TERRASSA
08279|TERRASSA|05|012||U|A Z|CENTRE CÍVIC AVEL.LI ESTRENJER|PL CULTURA NUM: 5,08225 TERRASSA
08279|TERRASSA|05|013||A|A K|CENTRE CÍVIC AVEL.LI ESTRENJER|PL CULTURA NUM: 5,08225 TERRASSA
08279|TERRASSA|05|013||B|L Z|CENTRE CÍVIC AVEL.LI ESTRENJER|PL CULTURA NUM: 5,08225 TERRASSA
08279|TERRASSA|05|014||A|A F|CASAL CÍVIC CAN BOADA|C JOAN D'AUSTRIA NUM: 11,08225 TERRASSA
08279|TERRASSA|05|014||B|G O|CASAL CÍVIC CAN BOADA|C JOAN D'AUSTRIA NUM: 11,08225 TERRASSA
08279|TERRASSA|05|014||C|P Z|CASAL CÍVIC CAN BOADA|C JOAN D'AUSTRIA NUM: 11,08225 TERRASSA
08279|TERRASSA|05|015||A|A K|CASAL CÍVIC CAN BOADA|C JOAN D'AUSTRIA NUM: 11,08225 TERRASSA
08279|TERRASSA|05|015||B|L Z|CASAL CÍVIC CAN BOADA|C JOAN D'AUSTRIA NUM: 11,08225 TERRASSA
08279|TERRASSA|05|016||A|A F|CENTRE CÍVIC AVEL.LI ESTRENJER|PL CULTURA NUM: 5,08225 TERRASSA
08279|TERRASSA|05|016||B|G O|CENTRE CÍVIC AVEL.LI ESTRENJER|PL CULTURA NUM: 5,08225 TERRASSA
08279|TERRASSA|05|016||C|P Z|CENTRE CÍVIC AVEL.LI ESTRENJER|PL CULTURA NUM: 5,08225 TERRASSA
08279|TERRASSA|05|017||A|A K|ESCOLA ENXANETA|C SOMETENT CASTELLA NUM: 169,08225 TERRASSA
08279|TERRASSA|05|017||B|L Z|ESCOLA ENXANETA|C SOMETENT CASTELLA NUM: 169,08225 TERRASSA
08279|TERRASSA|05|018||A|A K|ESCOLA PERE VIVER|C ARENYS DE MAR NUM: 2,08225 TERRASSA
08279|TERRASSA|05|018||B|L Z|ESCOLA PERE VIVER|C ARENYS DE MAR NUM: 2,08225 TERRASSA
08279|TERRASSA|05|019||U|A Z|ESCOLA PERE VIVER|C ARENYS DE MAR NUM: 2,08225 TERRASSA
08279|TERRASSA|05|020||A|A K|ESCOLA ABAT MARCET|AV ABAT MARCET NUM: 324,08225 TERRASSA
08279|TERRASSA|05|020||B|L Z|ESCOLA ABAT MARCET|AV ABAT MARCET NUM: 324,08225 TERRASSA
08279|TERRASSA|05|021||A|A K|ESCOLA ABAT MARCET|AV ABAT MARCET NUM: 324,08225 TERRASSA
08279|TERRASSA|05|021||B|L Z|ESCOLA ABAT MARCET|AV ABAT MARCET NUM: 324,08225 TERRASSA
08279|TERRASSA|05|022||U|A Z|ESCOLA ABAT MARCET|AV ABAT MARCET NUM: 324,08225 TERRASSA
08279|TERRASSA|05|023||A|A K|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|023||B|L Z|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|024||A|A K|ESCOLA ENXANETA|C SOMETENT CASTELLA NUM: 169,08225 TERRASSA
08279|TERRASSA|05|024||B|L Z|ESCOLA ENXANETA|C SOMETENT CASTELLA NUM: 169,08225 TERRASSA
08279|TERRASSA|05|025||U|A Z|CENTRE CÍVIC AVEL.LI ESTRENJER|PL CULTURA NUM: 5,08225 TERRASSA
08279|TERRASSA|05|026||A|A K|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|026||B|L Z|CASAL CÍVIC DE SANT PERE|PG VINT-I-DOS DE JULIOL NUM: 337,08225 TERRASSA
08279|TERRASSA|05|027||U|A Z|ESCOLA LA RODA|PARC PLA DE LA FONT DE L'APOTECARI NUM: 10,08226 TERRASSA
08279|TERRASSA|05|028||U|A Z|ESCOLA SERRA DE L'OBAC|C FORJA NUM: 10,08225 TERRASSA
08279|TERRASSA|05|029||U|A Z|ESCOLA SERRA DE L'OBAC|C FORJA NUM: 10,08225 TERRASSA
08279|TERRASSA|06|001||U|A Z|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|002||A|A K|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|002||B|L Z|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|003||A|A K|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|003||B|L Z|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|004||A|A K|INSTITUT INVESTIGADOR BLANXART|C GRANADA NUM: 3,08226 TERRASSA
08279|TERRASSA|06|004||B|L Z|INSTITUT INVESTIGADOR BLANXART|C GRANADA NUM: 3,08226 TERRASSA
08279|TERRASSA|06|005||A|A K|INSTITUT INVESTIGADOR BLANXART|C GRANADA NUM: 3,08226 TERRASSA
08279|TERRASSA|06|005||B|L Z|INSTITUT INVESTIGADOR BLANXART|C GRANADA NUM: 3,08226 TERRASSA
08279|TERRASSA|06|006||A|A K|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08279|TERRASSA|06|006||B|L Z|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08279|TERRASSA|06|008||A|A F|ESCOLA LA NOVA ELECTRA|PL ELECTRA NUM: 15,08224 TERRASSA
08279|TERRASSA|06|008||B|G O|ESCOLA LA NOVA ELECTRA|PL ELECTRA NUM: 15,08224 TERRASSA
08279|TERRASSA|06|008||C|P Z|ESCOLA LA NOVA ELECTRA|PL ELECTRA NUM: 15,08224 TERRASSA
08279|TERRASSA|06|009||A|A K|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|009||B|L Z|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|010||A|A K|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|010||B|L Z|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|011||A|A K|CASAL CÍVIC DE CAN TUSELL|C TARRAGONA NUM: 101,08226 TERRASSA
08279|TERRASSA|06|011||B|L Z|CASAL CÍVIC DE CAN TUSELL|C TARRAGONA NUM: 101,08226 TERRASSA
08279|TERRASSA|06|012||A|A K|ESCOLA LA NOVA ELECTRA|PL ELECTRA NUM: 15,08224 TERRASSA
08279|TERRASSA|06|012||B|L Z|ESCOLA LA NOVA ELECTRA|PL ELECTRA NUM: 15,08224 TERRASSA
08279|TERRASSA|06|013||U|A Z|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|014||U|A Z|INSTITUT INVESTIGADOR BLANXART|C GRANADA NUM: 3,08226 TERRASSA
08279|TERRASSA|06|016||A|A K|ESCOLA SANT LLORENC|C CASTELLSAPERA NUM: 81 B,08227 TERRASSA
08279|TERRASSA|06|016||B|L Z|ESCOLA SANT LLORENC|C CASTELLSAPERA NUM: 81 B,08227 TERRASSA
08279|TERRASSA|06|018||U|A Z|ESCOLA SANT LLORENC|C CASTELLSAPERA NUM: 81 B,08227 TERRASSA
08279|TERRASSA|06|020||A|A K|INSTITUT CAVALL BERNAT|C CASTELLASSA NUM: 31 B,08227 TERRASSA
08279|TERRASSA|06|020||B|L Z|INSTITUT CAVALL BERNAT|C CASTELLASSA NUM: 31 B,08227 TERRASSA
08279|TERRASSA|06|023||A|A K|ESCOLA JOAN XXIII|C JOAN XXIII NUM: 25,08227 TERRASSA
08279|TERRASSA|06|023||B|L Z|ESCOLA JOAN XXIII|C JOAN XXIII NUM: 25,08227 TERRASSA
08279|TERRASSA|06|024||A|A F|ESCOLA JOAN XXIII|C JOAN XXIII NUM: 25,08227 TERRASSA
08279|TERRASSA|06|024||B|G O|ESCOLA JOAN XXIII|C JOAN XXIII NUM: 25,08227 TERRASSA
08279|TERRASSA|06|024||C|P Z|ESCOLA JOAN XXIII|C JOAN XXIII NUM: 25,08227 TERRASSA
08279|TERRASSA|06|025||A|A K|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|025||B|L Z|CENTRE CÍVIC PRESIDENT MACIA|RBLA FRANCESC MACIA NUM: 189,08226 TERRASSA
08279|TERRASSA|06|026||A|A K|ESCOLA JOAN XXIII|C JOAN XXIII NUM: 25,08227 TERRASSA
08279|TERRASSA|06|026||B|L Z|ESCOLA JOAN XXIII|C JOAN XXIII NUM: 25,08227 TERRASSA
08279|TERRASSA|06|027||A|A K|INSTITUT CAVALL BERNAT|C CASTELLASSA NUM: 31 B,08227 TERRASSA
08279|TERRASSA|06|027||B|L Z|INSTITUT CAVALL BERNAT|C CASTELLASSA NUM: 31 B,08227 TERRASSA
08279|TERRASSA|06|028||A|A K|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08279|TERRASSA|06|028||B|L Z|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08279|TERRASSA|06|029||U|A Z|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08279|TERRASSA|06|030||U|A Z|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08279|TERRASSA|06|031||U|A Z|CASAL CÍVIC DE CAN TUSELL|C TARRAGONA NUM: 101,08226 TERRASSA
08279|TERRASSA|06|032||U|A Z|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08279|TERRASSA|06|033||A|A K|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08279|TERRASSA|06|033||B|L Z|CENTRE SOCIAL DE LES ARENES|C JOAN XXIII NUM: 44,08227 TERRASSA
08280|TAVERTET|01|001||U|A Z|CASA CONSISTORIAL (BAIXOS)|C JAUME BALMES S/N,08511 TAVERTET
08281|TEIÀ|01|001||A|A F|CASA MUNICIPAL DE CULTURA LA UNIO|PG RIERA (LA) NUM: 116,SECTOR RIERA DRET TEIA CENTRE 08329 TEIÀ
08281|TEIÀ|01|001||B|G O|CASA MUNICIPAL DE CULTURA LA UNIO|PG RIERA (LA) NUM: 116,SECTOR RIERA DRET TEIA CENTRE 08329 TEIÀ
08281|TEIÀ|01|001||C|P Z|CASA MUNICIPAL DE CULTURA LA UNIO|PG RIERA (LA) NUM: 116,SECTOR RIERA DRET TEIA CENTRE 08329 TEIÀ
08281|TEIÀ|01|002||A|A F|CASAL DE LA GENT GRAN|PG RIERA (LA) NUM: 90,SECTOR RIERA DRET TEIA CENTRE 08329 TEIÀ
08281|TEIÀ|01|002||B|G O|CASAL DE LA GENT GRAN|PG RIERA (LA) NUM: 90,SECTOR RIERA DRET TEIA CENTRE 08329 TEIÀ
08281|TEIÀ|01|002||C|P Z|CASAL DE LA GENT GRAN|PG RIERA (LA) NUM: 90,SECTOR RIERA DRET TEIA CENTRE 08329 TEIÀ
08281|TEIÀ|01|003||A|A K|COL.LEGI PUBLIC EL CIM|C JOSEP PUIGORIOL NUM: 86,SECTOR RIERA ESQUERRE TEIA CENTRE 08329 TEIÀ
08281|TEIÀ|01|003||B|L Z|COL.LEGI PUBLIC EL CIM|C JOSEP PUIGORIOL NUM: 86,SECTOR RIERA ESQUERRE TEIA CENTRE 08329 TEIÀ
08282|TIANA|01|001||A|A F|BIBLIOTECA CAN BARATAU|C LOLA ANGLADA NUM: 8,08391 TIANA
08282|TIANA|01|001||B|G O|BIBLIOTECA CAN BARATAU|C LOLA ANGLADA NUM: 8,08391 TIANA
08282|TIANA|01|001||C|P Z|BIBLIOTECA CAN BARATAU|C LOLA ANGLADA NUM: 8,08391 TIANA
08282|TIANA|01|002||A|A D|CATEQUISTICA PARROQUIAL|AV JUAN GARI NUM: 2,08391 TIANA
08282|TIANA|01|002||B|E K|CATEQUISTICA PARROQUIAL|AV JUAN GARI NUM: 2,08391 TIANA
08282|TIANA|01|002||C|L Q|CATEQUISTICA PARROQUIAL|AV JUAN GARI NUM: 2,08391 TIANA
08282|TIANA|01|002||D|R Z|CATEQUISTICA PARROQUIAL|AV JUAN GARI NUM: 2,08391 TIANA
08282|TIANA|01|003||A|A K|ESCOLA TIZIANA|C CIUTADELLA NUM: 9,08391 TIANA
08282|TIANA|01|003||B|L Z|ESCOLA TIZIANA|C CIUTADELLA NUM: 9,08391 TIANA
08282|TIANA|01|004||A|A K|CENTRE CIVIC|C JOSEP PARIS NUM: 12,08391 TIANA
08282|TIANA|01|004||B|L Z|CENTRE CIVIC|C JOSEP PARIS NUM: 12,08391 TIANA
08282|TIANA|01|005||U|A Z|ESCOLA LOLA ANGLADA|C CASTELLAR NUM: 7,08391 TIANA
08283|TONA|01|001||A|A F|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|001||B|G P|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|001||C|Q Z|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|002||A|A L|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|002||B|M Z|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|003||A|A F|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|003||B|G P|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|003||C|Q Z|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|004||A|A L|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08283|TONA|01|004||B|M Z|COL.LEGI PUBLIC ERA DE DALT|C ANDREU MOLERA NUM: 5,08551 TONA
08284|TORDERA|01|001||A|A F|ANTIC COL·LEGI PÚBLIC IGNASI IGLESIAS|C DOCTOR FLEMING NUM: 9,08490 TORDERA
08284|TORDERA|01|001||B|G O|ANTIC COL·LEGI PÚBLIC IGNASI IGLESIAS|C DOCTOR FLEMING NUM: 9,08490 TORDERA
08284|TORDERA|01|001||C|P Z|ANTIC COL·LEGI PÚBLIC IGNASI IGLESIAS|C DOCTOR FLEMING NUM: 9,08490 TORDERA
08284|TORDERA|01|002||A|A K|PAVELLÓ POLIESPORTIU MUNICIPAL|AV PAÏSOS CATALANS NUM: 5,08490 TORDERA
08284|TORDERA|01|002||B|L Z|PAVELLÓ POLIESPORTIU MUNICIPAL|AV PAÏSOS CATALANS NUM: 5,08490 TORDERA
08284|TORDERA|01|003||A|A K|PAVELLÓ POLIESPORTIU MUNICIPAL|AV PAÏSOS CATALANS NUM: 5,08490 TORDERA
08284|TORDERA|01|003||B|L Z|PAVELLÓ POLIESPORTIU MUNICIPAL|AV PAÏSOS CATALANS NUM: 5,08490 TORDERA
08284|TORDERA|01|004||A|A F|IES LLUÍS COMPANYS|C JOAN MARAGALL S/N,08490 TORDERA
08284|TORDERA|01|004||B|G O|IES LLUÍS COMPANYS|C JOAN MARAGALL S/N,08490 TORDERA
08284|TORDERA|01|004||C|P Z|IES LLUÍS COMPANYS|C JOAN MARAGALL S/N,08490 TORDERA
08284|TORDERA|02|001||A|A F|CEIP LA ROUREDA|C ROUREDA (LA) S/N,CAN NADAL - SANT PERE 08490 TORDERA
08284|TORDERA|02|001||B|G O|CEIP LA ROUREDA|C ROUREDA (LA) S/N,CAN NADAL - SANT PERE 08490 TORDERA
08284|TORDERA|02|001||C|P Z|CEIP LA ROUREDA|C ROUREDA (LA) S/N,CAN NADAL - SANT PERE 08490 TORDERA
08284|TORDERA|02|002||A|A D|PAVELLÓ POLIESPORTIU MUNICIPAL|AV PAÏSOS CATALANS NUM: 5,08490 TORDERA
08284|TORDERA|02|002||B|E K|PAVELLÓ POLIESPORTIU MUNICIPAL|AV PAÏSOS CATALANS NUM: 5,08490 TORDERA
08284|TORDERA|02|002||C|L Q|PAVELLÓ POLIESPORTIU MUNICIPAL|AV PAÏSOS CATALANS NUM: 5,08490 TORDERA
08284|TORDERA|02|002||D|R Z|PAVELLÓ POLIESPORTIU MUNICIPAL|AV PAÏSOS CATALANS NUM: 5,08490 TORDERA
08284|TORDERA|02|003||A|A F|IES LLUÍS COMPANYS|C JOAN MARAGALL S/N,08490 TORDERA
08284|TORDERA|02|003||B|G O|IES LLUÍS COMPANYS|C JOAN MARAGALL S/N,08490 TORDERA
08284|TORDERA|02|003||C|P Z|IES LLUÍS COMPANYS|C JOAN MARAGALL S/N,08490 TORDERA
08285|TORELLÓ|01|001||U|A Z|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|01|002||A|A F|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|01|002||B|G P|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|01|002||C|Q Z|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|01|004||A|A F|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|01|004||B|G P|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|01|004||C|Q Z|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|02|001||A|A K|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|02|001||B|L Z|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|02|002||A|A K|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|02|002||B|L Z|ESC. PUB. DR.FORTIÀ SOLÀ|AV POMPEU FABRA NUM: 6,08570 TORELLÓ
08285|TORELLÓ|03|001||A|A K|CEIP VALL DEL GES|C CATALUNYA NUM: 1,08570 TORELLÓ
08285|TORELLÓ|03|001||B|L Z|CEIP VALL DEL GES|C CATALUNYA NUM: 1,08570 TORELLÓ
08285|TORELLÓ|03|002||A|A K|CEIP VALL DEL GES|C CATALUNYA NUM: 1,08570 TORELLÓ
08285|TORELLÓ|03|002||B|L Z|CEIP VALL DEL GES|C CATALUNYA NUM: 1,08570 TORELLÓ
08285|TORELLÓ|03|003||A|A F|CEIP VALL DEL GES|C CATALUNYA NUM: 1,08570 TORELLÓ
08285|TORELLÓ|03|003||B|G P|CEIP VALL DEL GES|C CATALUNYA NUM: 1,08570 TORELLÓ
08285|TORELLÓ|03|003||C|Q Z|CEIP VALL DEL GES|C CATALUNYA NUM: 1,08570 TORELLÓ
08286|TORRE DE CLARAMUNT (LA)|01|001||A|A K|CENTRE SOCIAL-RECINTE TORRESPORT|C CASTELL S/N,TORRE ALTA (LA) 08789 TORRE DE CLARAMUNT (LA)
08286|TORRE DE CLARAMUNT (LA)|01|001||B|L Z|CENTRE SOCIAL-RECINTE TORRESPORT|C CASTELL S/N,TORRE ALTA (LA) 08789 TORRE DE CLARAMUNT (LA)
08286|TORRE DE CLARAMUNT (LA)|01|002||A|A K|NOU CEIP TORRESCASSANA|C ESTUDI (L') S/N,VILANOVA D'ESPOIA 08789 TORRE DE CLARAMUNT (LA)
08286|TORRE DE CLARAMUNT (LA)|01|002||B|L Z|NOU CEIP TORRESCASSANA|C ESTUDI (L') S/N,VILANOVA D'ESPOIA 08789 TORRE DE CLARAMUNT (LA)
08287|TORRELAVIT|01|001||A|A K|COLEGIO NACIONAL J J RAFOLS|C ESCOLES NUM: 4,LAVIT 08775 TORRELAVIT
08287|TORRELAVIT|01|001||B|L Z|COLEGIO NACIONAL J J RAFOLS|C ESCOLES NUM: 4,LAVIT 08775 TORRELAVIT
08288|TORRELLES DE FOIX|01|001||A|A K|CASAL D'AVIS|C RONDA NUM: 2,08737 TORRELLES DE FOIX
08288|TORRELLES DE FOIX|01|001||B|L Z|CASAL D'AVIS|C RONDA NUM: 2,08737 TORRELLES DE FOIX
08289|TORRELLES DE LLOBREGAT|01|001||A|A K|CEIP CAN COLL|C ERNEST LLUCH NUM: 4,08629 TORRELLES DE LLOBREGAT
08289|TORRELLES DE LLOBREGAT|01|001||B|L Z|CEIP CAN COLL|C ERNEST LLUCH NUM: 4,08629 TORRELLES DE LLOBREGAT
08289|TORRELLES DE LLOBREGAT|01|002||A|A L|CEIP CAN COLL|C ERNEST LLUCH NUM: 4,08629 TORRELLES DE LLOBREGAT
08289|TORRELLES DE LLOBREGAT|01|002||B|M Z|CEIP CAN COLL|C ERNEST LLUCH NUM: 4,08629 TORRELLES DE LLOBREGAT
08289|TORRELLES DE LLOBREGAT|01|003||A|A L|CEIP CAN COLL|C ERNEST LLUCH NUM: 4,08629 TORRELLES DE LLOBREGAT
08289|TORRELLES DE LLOBREGAT|01|003||B|M Z|CEIP CAN COLL|C ERNEST LLUCH NUM: 4,08629 TORRELLES DE LLOBREGAT
08289|TORRELLES DE LLOBREGAT|01|004||A|A K|CEIP CAN COLL|C ERNEST LLUCH NUM: 4,08629 TORRELLES DE LLOBREGAT
08289|TORRELLES DE LLOBREGAT|01|004||B|L Z|CEIP CAN COLL|C ERNEST LLUCH NUM: 4,08629 TORRELLES DE LLOBREGAT
08290|ULLASTRELL|01|001||A|A K|COL.LEGI PUBLIC SERRALAVELLA|PL ESCOLES (LES) NUM: 1,08231 ULLASTRELL
08290|ULLASTRELL|01|001||B|L Z|COL.LEGI PUBLIC SERRALAVELLA|PL ESCOLES (LES) NUM: 1,08231 ULLASTRELL
08291|VACARISSES|01|001||A|A K|CEIP PAU CASALS|C SALVADOR BADIA S/N,08233 VACARISSES
08291|VACARISSES|01|001||B|L Z|CEIP PAU CASALS|C SALVADOR BADIA S/N,08233 VACARISSES
08291|VACARISSES|01|002||A|A K|CEIP PAU CASALS|C SALVADOR BADIA S/N,08233 VACARISSES
08291|VACARISSES|01|002||B|L Z|CEIP PAU CASALS|C SALVADOR BADIA S/N,08233 VACARISSES
08291|VACARISSES|01|003||A|A K|CEIP FONT DE L'ORPINA|C MARGARIDES NUM: 12,CAN SERRA ESTACIO CAN SERRA 08233 VACARISSES
08291|VACARISSES|01|003||B|L Z|CEIP FONT DE L'ORPINA|C MARGARIDES NUM: 12,CAN SERRA ESTACIO CAN SERRA 08233 VACARISSES
08291|VACARISSES|01|004||U|A Z|CEIP FONT DE L'ORPINA|C MARGARIDES NUM: 12,CAN SERRA ESTACIO CAN SERRA 08233 VACARISSES
08292|VALLBONA D'ANOIA|01|001||A|A K|CASAL POLIVALENT|C MAJOR NUM: 110,08785 VALLBONA D'ANOIA
08292|VALLBONA D'ANOIA|01|001||B|L Z|CASAL POLIVALENT|C MAJOR NUM: 110,08785 VALLBONA D'ANOIA
08293|VALLCEBRE|01|001||U|A Z|ESCOLA PUBLICA SERRAT VOLTOR|PL AYUNTAMIENTO S/N,08699 VALLCEBRE
08294|VALLGORGUINA|01|001|01|A|A L|CASA CONSISTORIAL|PL VILA NUM: 4,08470 VALLGORGUINA
08294|VALLGORGUINA|01|001|01|B|M Z|CASA CONSISTORIAL|PL VILA NUM: 4,08470 VALLGORGUINA
